customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,tech_support,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
C00993,Female,1,Yes,No,36,Yes,Yes,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),74.68,2965.35,No
C00994,Female,0,No,No,23,Yes,No phone service,Fiber optic,No internet service,Yes,One year,Yes,Mailed check,97.34,1720.05,No
C00995,Male,0,Yes,No,43,Yes,No,Fiber optic,No internet service,No internet service,One year,No,Electronic check,54.36,3617.81,No
C00996,Male,1,Yes,No,40,Yes,No,DSL,No,Yes,Month-to-month,Yes,Electronic check,76.57,2817.11,No
C00997,Female,1,No,No,50,Yes,No phone service,Fiber optic,No internet service,Yes,One year,No,Electronic check,58.34,4551.66,No
C00998,Female,0,No,Yes,41,Yes,Yes,No,No internet service,No internet service,Two year,No,Electronic check,51.7,6929.0,No
C00999,Male,0,Yes,No,39,Yes,No phone service,Fiber optic,Yes,No,One year,No,Electronic check,90.76,8349.66,No
C01000,Female,0,No,No,47,Yes,No phone service,Fiber optic,No internet service,No,Two year,No,Electronic check,47.67,2150.86,No
C01001,Male,0,No,Yes,3,Yes,No,DSL,No internet service,No,One year,Yes,Credit card (automatic),56.06,921.4,No
C01002,Male,1,No,No,59,Yes,Yes,DSL,No,No internet service,One year,Yes,Bank transfer (automatic),54.72,3374.05,No
C01003,Male,0,Yes,No,38,Yes,No,No,Yes,No internet service,Two year,No,Credit card (automatic),105.04,1235.63,No
C01004,Male,1,Yes,Yes,4,Yes,No,No,No internet service,No internet service,One year,No,Credit card (automatic),35.04,7094.03,No
C01005,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,No,Electronic check,56.15,4268.54,No
C01006,Female,1,No,No,13,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,106.79,5276.52,Yes
C01007,Male,0,No,No,69,Yes,Yes,No,No internet service,No,Two year,Yes,Credit card (automatic),19.53,1295.5,No
C01008,Female,1,Yes,No,11,Yes,No phone service,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,112.79,6376.18,Yes
C01009,Female,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Electronic check,107.89,8275.92,Yes
C01010,Male,0,No,No,26,No,No phone service,Fiber optic,Yes,No,Month-to-month,No,Electronic check,59.78,4109.59,Yes
C01011,Male,0,No,No,53,Yes,No,DSL,No,No,One year,No,Mailed check,83.3,8181.56,No
C01012,Female,1,No,No,11,Yes,Yes,DSL,Yes,No,One year,No,Credit card (automatic),117.11,312.46,No
C01013,Male,0,No,Yes,7,Yes,No phone service,Fiber optic,Yes,No,Month-to-month,No,Mailed check,73.49,321.0,Yes
C01014,Male,1,Yes,No,15,Yes,No phone service,DSL,Yes,No,Month-to-month,No,Electronic check,27.69,8160.83,No
C01015,Female,1,No,No,51,Yes,No phone service,DSL,Yes,No,Two year,Yes,Bank transfer (automatic),103.36,5957.65,No
C01016,Female,0,No,No,25,Yes,No phone service,DSL,Yes,No internet service,One year,No,Mailed check,31.42,1618.47,No
C01017,Male,0,Yes,No,7,Yes,No,No,Yes,Yes,Two year,No,Mailed check,43.73,3104.39,No
C01018,Female,0,Yes,No,44,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Electronic check,105.35,4324.76,No
C01019,Male,0,No,No,18,Yes,Yes,Fiber optic,Yes,No internet service,One year,No,Mailed check,43.6,5977.77,Yes
C01020,Male,0,Yes,No,16,No,Yes,No,No internet service,No,One year,No,Electronic check,92.51,7160.07,No
C01021,Male,0,No,Yes,64,Yes,Yes,DSL,No,No internet service,Month-to-month,No,Bank transfer (automatic),62.77,719.09,No
C01022,Female,0,No,No,28,Yes,Yes,Fiber optic,No internet service,No,Two year,No,Bank transfer (automatic),93.97,5587.06,No
C01023,Female,0,Yes,No,13,Yes,Yes,DSL,No internet service,No,Month-to-month,Yes,Credit card (automatic),41.24,4061.47,No
C01024,Female,0,Yes,No,16,Yes,No phone service,No,Yes,No,One year,No,Electronic check,59.96,5087.03,No
C01025,Female,0,No,No,12,Yes,Yes,DSL,No internet service,No,One year,Yes,Bank transfer (automatic),49.82,4331.37,No
C01026,Female,1,Yes,Yes,62,Yes,No phone service,No,No internet service,No,Month-to-month,No,Electronic check,42.9,3840.78,No
C01027,Male,0,No,No,32,Yes,No,No,No internet service,No internet service,One year,Yes,Mailed check,49.44,1761.16,No
C01028,Male,1,No,No,28,No,No phone service,DSL,Yes,No internet service,Month-to-month,Yes,Mailed check,50.3,4024.35,No
C01029,Male,0,No,Yes,36,Yes,No,DSL,Yes,Yes,One year,Yes,Electronic check,113.54,1626.65,Yes
C01030,Male,0,Yes,Yes,45,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,71.32,396.39,No
C01031,Female,0,No,Yes,23,Yes,No,No,No,No internet service,Month-to-month,No,Mailed check,64.21,3188.78,Yes
C01032,Male,0,No,No,13,Yes,No,DSL,Yes,No internet service,Month-to-month,Yes,Electronic check,68.33,229.67,No
C01033,Female,0,No,No,4,Yes,No phone service,DSL,Yes,No,Month-to-month,No,Mailed check,117.61,4789.51,Yes
C01034,Male,0,Yes,No,52,Yes,No phone service,Fiber optic,No internet service,No,One year,No,Credit card (automatic),83.36,632.03,No
C01035,Female,0,No,No,29,Yes,No,Fiber optic,Yes,No internet service,Two year,No,Credit card (automatic),88.35,3729.33,No
C01036,Female,0,No,No,59,Yes,No,Fiber optic,No internet service,No,Month-to-month,No,Credit card (automatic),49.36,8331.57,Yes
C01037,Male,0,No,Yes,27,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,65.15,101.82,No
C01038,Male,0,Yes,No,25,Yes,No phone service,Fiber optic,Yes,Yes,Month-to-month,No,Mailed check,36.41,3129.66,No
C01039,Male,0,No,No,17,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),86.52,5728.62,No
C01040,Male,0,No,No,35,Yes,No phone service,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),52.45,1365.93,No
C01041,Female,0,Yes,No,7,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,92.83,4774.14,No
C01042,Male,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,Yes,One year,No,Mailed check,39.32,2207.97,No
C01043,Male,0,No,No,57,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,58.35,1907.52,No
C01044,Female,1,No,No,31,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Mailed check,65.12,7609.25,No
C01045,Male,0,No,No,48,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Mailed check,34.65,1742.23,No
C01046,Male,0,Yes,Yes,47,No,No phone service,DSL,No,No internet service,Month-to-month,No,Bank transfer (automatic),24.96,3211.91,Yes
C01047,Male,0,Yes,No,70,Yes,No phone service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),49.71,1456.53,No
C01048,Male,0,No,No,64,Yes,No,DSL,No,No,One year,No,Mailed check,72.49,2425.94,No
C01049,Male,0,Yes,Yes,32,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,83.27,2504.13,No
C01050,Female,0,No,Yes,49,Yes,No,DSL,No internet service,No,Month-to-month,Yes,Credit card (automatic),60.53,2789.69,No
C01051,Male,0,No,Yes,3,Yes,No phone service,Fiber optic,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),68.03,5455.53,No
C01052,Male,0,Yes,No,35,Yes,No phone service,DSL,No,No internet service,One year,Yes,Mailed check,72.32,6316.67,No
C01053,Male,0,No,No,27,Yes,Yes,Fiber optic,No,No internet service,Two year,No,Electronic check,69.19,4349.5,No
C01054,Male,0,Yes,No,2,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),27.03,5196.06,No
C01055,Male,0,Yes,No,5,No,No phone service,Fiber optic,Yes,No internet service,Month-to-month,No,Credit card (automatic),58.5,6916.15,Yes
C01056,Female,0,No,No,44,Yes,No phone service,DSL,No internet service,No,One year,No,Credit card (automatic),38.43,8496.27,No
C01057,Male,0,Yes,No,22,No,No,No,No internet service,Yes,Month-to-month,No,Electronic check,71.37,3890.08,No
C01058,Female,0,No,Yes,6,Yes,No phone service,DSL,Yes,No internet service,Month-to-month,Yes,Mailed check,93.81,7960.84,No
C01059,Female,0,Yes,No,60,Yes,No phone service,Fiber optic,No,Yes,Month-to-month,No,Electronic check,75.95,4177.32,No
C01060,Male,0,No,No,64,No,Yes,Fiber optic,No internet service,No internet service,Month-to-month,No,Electronic check,40.18,6650.92,No
C01061,Male,0,No,Yes,5,Yes,Yes,DSL,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),38.78,4880.08,No
C01062,Male,0,No,No,23,Yes,No,No,Yes,No internet service,Month-to-month,No,Electronic check,21.7,7516.42,No
C01063,Male,0,Yes,No,36,Yes,Yes,DSL,No,Yes,Month-to-month,No,Electronic check,60.64,3823.9,No
C01064,Female,0,No,Yes,44,Yes,No,Fiber optic,Yes,No internet service,Two year,Yes,Credit card (automatic),61.29,5919.9,No
C01065,Male,0,Yes,Yes,50,Yes,No phone service,No,No,Yes,Two year,Yes,Bank transfer (automatic),41.64,3973.29,No
C01066,Male,0,Yes,Yes,44,Yes,No phone service,DSL,Yes,No,Two year,No,Mailed check,94.43,7287.31,No
C01067,Male,0,Yes,No,62,Yes,No,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),56.65,8452.24,No
C01068,Male,0,Yes,No,28,Yes,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,84.94,2081.8,No
C01069,Male,1,Yes,No,24,Yes,Yes,DSL,No,Yes,Two year,No,Mailed check,82.01,4041.34,No
C01070,Male,0,No,Yes,9,Yes,No phone service,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),78.47,707.22,No
C01071,Female,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),108.81,1213.92,No
C01072,Female,1,No,No,54,Yes,No,DSL,No,No internet service,One year,No,Mailed check,19.59,7899.05,No
C01073,Male,1,No,Yes,24,Yes,No phone service,DSL,Yes,No,Month-to-month,Yes,Electronic check,24.8,4628.93,No
C01074,Male,1,Yes,No,44,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Electronic check,90.21,3369.37,No
C01075,Male,0,No,No,11,No,No phone service,Fiber optic,No,No internet service,Month-to-month,No,Mailed check,53.35,5713.51,Yes
C01076,Female,0,No,No,3,Yes,No phone service,Fiber optic,Yes,No internet service,Two year,Yes,Credit card (automatic),116.65,4769.29,Yes
C01077,Male,0,Yes,Yes,66,Yes,Yes,DSL,No,No,Month-to-month,No,Mailed check,39.64,2466.9,No
C01078,Female,0,No,Yes,16,No,No,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,36.34,1940.14,No
C01079,Male,0,Yes,No,64,Yes,Yes,DSL,Yes,No,Two year,No,Bank transfer (automatic),76.82,5024.41,No
C01080,Male,0,Yes,No,52,Yes,Yes,DSL,No,No internet service,Month-to-month,No,Credit card (automatic),45.94,1614.87,No
C01081,Male,0,Yes,No,56,Yes,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,52.05,1198.46,No
C01082,Male,0,No,No,27,Yes,Yes,Fiber optic,Yes,No internet service,One year,Yes,Electronic check,110.1,2718.56,No
C01083,Female,1,No,No,15,No,Yes,Fiber optic,No,Yes,Month-to-month,No,Mailed check,20.62,7323.89,Yes
C01084,Female,0,No,No,20,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,71.13,330.3,Yes
C01085,Male,0,No,No,41,Yes,No,DSL,Yes,No internet service,Month-to-month,No,Credit card (automatic),51.49,7085.76,No
C01086,Male,0,Yes,No,53,Yes,No phone service,DSL,Yes,Yes,Two year,Yes,Mailed check,52.6,5285.1,No
C01087,Female,0,Yes,No,31,Yes,No,DSL,No,No,Two year,Yes,Bank transfer (automatic),42.78,360.44,No
C01088,Female,0,No,No,37,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Electronic check,31.49,5124.49,No
C01089,Female,0,Yes,No,69,Yes,No,DSL,No,Yes,Month-to-month,No,Credit card (automatic),21.45,3631.5,No
C01090,Female,1,No,No,37,Yes,No phone service,No,No,No,Month-to-month,Yes,Credit card (automatic),116.77,7152.44,No
C01091,Male,0,Yes,No,53,Yes,No,DSL,Yes,Yes,One year,Yes,Bank transfer (automatic),84.04,7712.86,No
C01092,Female,0,Yes,Yes,59,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),95.72,2448.03,Yes
C01093,Male,0,Yes,No,46,Yes,No phone service,Fiber optic,Yes,No,Month-to-month,No,Credit card (automatic),24.5,6669.33,No
C01094,Female,0,Yes,No,11,Yes,Yes,DSL,No internet service,No,One year,Yes,Bank transfer (automatic),19.48,2645.75,No
C01095,Female,0,Yes,No,52,Yes,Yes,DSL,Yes,No internet service,Month-to-month,No,Electronic check,78.03,2525.58,No
C01096,Female,0,No,No,32,Yes,No phone service,Fiber optic,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),90.38,1651.96,No
C01097,Female,0,No,No,27,Yes,No phone service,DSL,Yes,No internet service,Two year,Yes,Mailed check,57.49,5772.94,No
C01098,Female,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,One year,Yes,Credit card (automatic),56.78,2237.62,No
C01099,Male,0,No,No,25,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,Yes,Mailed check,56.45,3960.93,Yes
C01100,Male,0,Yes,Yes,53,Yes,No phone service,DSL,Yes,Yes,One year,No,Credit card (automatic),33.28,6906.47,No
C01101,Female,0,Yes,No,39,Yes,No,DSL,Yes,No internet service,Month-to-month,No,Electronic check,93.39,6735.0,Yes
C01102,Female,0,Yes,No,65,Yes,No,DSL,No,No,One year,No,Credit card (automatic),39.52,7273.86,No
C01103,Male,0,Yes,No,67,Yes,No phone service,No,No internet service,No internet service,Two year,Yes,Mailed check,50.44,1384.15,No
C01104,Female,0,No,No,46,Yes,No,Fiber optic,Yes,Yes,One year,No,Credit card (automatic),85.13,4996.02,No
C01105,Female,0,Yes,Yes,1,Yes,No phone service,No,No,No,One year,No,Mailed check,18.01,7777.67,Yes
C01106,Male,0,No,No,41,Yes,No phone service,DSL,Yes,No internet service,One year,No,Bank transfer (automatic),94.63,374.67,No
C01107,Female,0,Yes,No,33,Yes,No phone service,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),107.91,6757.18,Yes
C01108,Female,1,Yes,Yes,20,Yes,No phone service,DSL,Yes,No,Month-to-month,Yes,Credit card (automatic),23.16,2106.58,No
C01109,Male,1,No,No,43,No,No,DSL,Yes,No,Month-to-month,Yes,Mailed check,77.16,5698.0,Yes
C01110,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,One year,No,Mailed check,58.85,6103.03,Yes
C01111,Male,0,Yes,Yes,58,Yes,No phone service,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,25.85,7868.81,No
C01112,Female,0,No,Yes,15,Yes,No phone service,DSL,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),86.22,4333.64,No
C01113,Male,0,No,No,19,Yes,No phone service,DSL,No internet service,Yes,One year,No,Mailed check,79.23,7212.7,No
C01114,Male,0,No,No,25,Yes,No phone service,DSL,No internet service,Yes,Month-to-month,No,Electronic check,82.27,402.39,Yes
C01115,Male,0,Yes,No,15,No,Yes,Fiber optic,Yes,No,One year,No,Mailed check,99.35,3585.04,No
C01116,Male,0,Yes,No,69,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),46.69,3746.0,No
C01117,Male,1,No,No,22,Yes,No,DSL,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),85.71,4583.68,Yes
C01118,Male,0,No,No,41,Yes,No phone service,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),92.33,4100.73,No
C01119,Female,0,Yes,No,36,Yes,Yes,DSL,Yes,No,Month-to-month,No,Bank transfer (automatic),34.88,8228.25,No
C01120,Female,0,Yes,No,71,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),113.71,684.17,No
C01121,Male,0,No,Yes,5,No,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Bank transfer (automatic),52.0,2265.87,Yes
C01122,Male,0,No,No,36,Yes,No phone service,DSL,Yes,Yes,Month-to-month,No,Bank transfer (automatic),89.37,8233.91,Yes
C01123,Male,1,No,No,21,Yes,Yes,No,No,No,One year,Yes,Electronic check,93.4,3795.06,No
C01124,Female,0,No,Yes,5,Yes,No phone service,DSL,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),68.4,4862.56,No
C01125,Female,0,Yes,No,31,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,30.87,705.26,No
C01126,Female,0,Yes,No,16,Yes,No phone service,Fiber optic,Yes,Yes,One year,Yes,Mailed check,45.57,2427.32,No
C01127,Female,1,Yes,No,37,Yes,No phone service,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,41.42,354.33,Yes
C01128,Female,0,Yes,No,16,Yes,No,DSL,Yes,Yes,Month-to-month,No,Credit card (automatic),69.86,1184.32,No
C01129,Female,0,No,No,36,Yes,No phone service,Fiber optic,Yes,No internet service,Month-to-month,Yes,Mailed check,44.13,5389.78,No
C01130,Female,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,No internet service,Two year,No,Bank transfer (automatic),72.68,6495.05,No
C01131,Female,0,No,Yes,48,Yes,No,No,No internet service,Yes,Two year,No,Credit card (automatic),46.82,7398.06,No
C01132,Female,0,Yes,No,60,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.1,2150.92,No
C01133,Male,0,Yes,No,48,Yes,No phone service,No,Yes,Yes,One year,Yes,Electronic check,54.33,2841.35,No
C01134,Male,0,Yes,No,60,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),78.69,4847.64,No
C01135,Male,0,No,Yes,31,Yes,No phone service,No,Yes,No,One year,Yes,Mailed check,95.37,727.82,No
C01136,Male,1,Yes,No,62,No,No phone service,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,20.84,6860.58,No
C01137,Female,0,No,No,6,Yes,Yes,DSL,No,No internet service,Month-to-month,No,Electronic check,43.83,4117.28,Yes
C01138,Female,0,No,No,21,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Electronic check,116.55,8207.44,No
C01139,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,No internet service,One year,No,Electronic check,44.18,1013.07,No
C01140,Female,0,No,No,60,Yes,No,No,No,No internet service,One year,No,Credit card (automatic),95.72,1148.57,No
C01141,Male,1,Yes,No,13,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),68.94,2974.63,Yes
C01142,Female,0,No,Yes,15,Yes,No phone service,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,30.22,1771.76,No
C01143,Male,0,Yes,No,2,Yes,No,No,No internet service,No,Two year,No,Credit card (automatic),82.34,5926.48,No
C01144,Female,0,No,Yes,8,Yes,Yes,Fiber optic,No internet service,Yes,Two year,Yes,Credit card (automatic),114.63,8048.85,Yes
C01145,Female,0,No,No,46,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),106.68,780.57,Yes
C01146,Male,0,Yes,No,41,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),87.03,2072.65,No
C01147,Female,0,Yes,No,41,Yes,No phone service,DSL,Yes,No,Month-to-month,No,Electronic check,69.21,2035.85,No
C01148,Male,0,Yes,No,22,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),49.93,4335.96,No
C01149,Male,1,Yes,No,2,Yes,No phone service,Fiber optic,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),53.7,3852.08,No
C01150,Male,0,No,Yes,0,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),52.62,6183.28,Yes
C01151,Male,0,No,No,66,Yes,Yes,No,No,No internet service,Two year,Yes,Bank transfer (automatic),110.21,6232.18,No
C01152,Female,0,No,No,70,Yes,No phone service,Fiber optic,No,No,Two year,Yes,Credit card (automatic),39.13,4876.1,No
C01153,Female,0,No,No,2,No,Yes,DSL,No internet service,No,Month-to-month,Yes,Credit card (automatic),55.8,5031.05,No
C01154,Female,0,Yes,No,48,Yes,Yes,DSL,Yes,No internet service,Two year,Yes,Mailed check,61.2,7162.53,No
C01155,Male,0,No,No,66,Yes,No,Fiber optic,Yes,Yes,One year,No,Credit card (automatic),58.89,3384.81,No
C01156,Female,0,Yes,No,54,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),18.42,122.69,No
C01157,Male,0,No,Yes,3,Yes,No phone service,Fiber optic,Yes,No,Two year,No,Electronic check,45.1,1824.92,No
C01158,Female,0,Yes,No,30,Yes,No phone service,Fiber optic,No,Yes,One year,Yes,Electronic check,67.86,317.94,No
C01159,Female,1,Yes,No,65,No,No phone service,Fiber optic,No,No internet service,Two year,Yes,Bank transfer (automatic),94.05,3355.63,Yes
C01160,Female,0,Yes,Yes,63,Yes,No,DSL,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),74.95,3053.16,No
C01161,Male,0,Yes,No,30,Yes,No phone service,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),56.49,854.58,Yes
C01162,Female,0,Yes,No,62,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.51,6422.13,Yes
C01163,Female,0,No,No,65,Yes,No,DSL,No,No,Month-to-month,No,Bank transfer (automatic),84.59,4709.06,No
C01164,Male,0,Yes,No,30,Yes,Yes,DSL,No,No,One year,Yes,Credit card (automatic),42.79,1932.4,Yes
C01165,Female,0,No,No,46,Yes,Yes,No,Yes,No internet service,Two year,Yes,Mailed check,28.38,6456.91,No
C01166,Male,0,No,Yes,21,Yes,No phone service,Fiber optic,No,No,One year,Yes,Mailed check,98.32,5683.39,No
C01167,Female,0,Yes,Yes,45,Yes,No,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),70.98,1643.11,No
C01168,Male,0,No,No,57,No,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,35.65,8354.86,No
C01169,Male,0,No,Yes,60,Yes,No,DSL,No,No,Two year,No,Mailed check,44.21,1522.93,No
C01170,Female,0,No,No,45,No,Yes,DSL,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),94.64,6563.56,Yes
C01171,Male,0,Yes,No,0,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,83.33,8231.01,No
C01172,Male,0,Yes,No,24,Yes,No phone service,Fiber optic,No internet service,No,Two year,No,Bank transfer (automatic),112.52,6171.71,No
